baseInfo.accountBalance,baseInfo.paymentTypeId,baseInfo.accountingOrder,baseInfo.idTran,baseInfo.idZp,baseInfo.accountingTypeId,baseInfo.accountingTypeCode,baseInfo.ccTypeCode,baseInfo.bankReference,baseInfo.transactionTypeCode,baseInfo.transactionDescription,baseInfo.transactionNote,baseInfo.typeOfBreakdownCode,baseInfo.transactionGroupCode,baseInfo.generalTextList,baseInfo.accountAmountData.amount,baseInfo.accountAmountData.currencyCode,baseInfo.accountingDate.dayOfYear,baseInfo.accountingDate.dayOfWeek,baseInfo.accountingDate.month,baseInfo.accountingDate.dayOfMonth,baseInfo.accountingDate.year,baseInfo.accountingDate.monthValue,baseInfo.accountingDate.nano,baseInfo.accountingDate.hour,baseInfo.accountingDate.minute,baseInfo.accountingDate.second,baseInfo.accountingDate.chronology.calendarType,baseInfo.accountingDate.chronology.id,transactionTypeChoice.crossborderPayment,transactionTypeChoice.sepaCreditTransfer,transactionTypeChoice.tbca,transactionTypeChoice.fee,transactionTypeChoice.externalAccountTransaction,transactionTypeChoice.otherTransaction,transactionTypeChoice.domesticPayment.paymentAmountData,transactionTypeChoice.domesticPayment.exchangeRate,transactionTypeChoice.domesticPayment.partyName,transactionTypeChoice.domesticPayment.batchName,transactionTypeChoice.domesticPayment.transactionSystemComment,transactionTypeChoice.domesticPayment.debitingDate.dayOfYear,transactionTypeChoice.domesticPayment.debitingDate.dayOfWeek,transactionTypeChoice.domesticPayment.debitingDate.month,transactionTypeChoice.domesticPayment.debitingDate.dayOfMonth,transactionTypeChoice.domesticPayment.debitingDate.year,transactionTypeChoice.domesticPayment.debitingDate.monthValue,transactionTypeChoice.domesticPayment.debitingDate.nano,transactionTypeChoice.domesticPayment.debitingDate.hour,transactionTypeChoice.domesticPayment.debitingDate.minute,transactionTypeChoice.domesticPayment.debitingDate.second,transactionTypeChoice.domesticPayment.debitingDate.chronology.calendarType,transactionTypeChoice.domesticPayment.debitingDate.chronology.id,transactionTypeChoice.domesticPayment.partyAccount.internalAccount,transactionTypeChoice.domesticPayment.partyAccount.foreignAccount,transactionTypeChoice.domesticPayment.partyAccount.domesticAccount.accountNumber,transactionTypeChoice.domesticPayment.partyAccount.domesticAccount.bankCode,transactionTypeChoice.domesticPayment.symbols.variableSymbol,transactionTypeChoice.domesticPayment.symbols.specificSymbol,transactionTypeChoice.domesticPayment.symbols.constantSymbol,transactionTypeChoice.domesticPayment.message.message1,transactionTypeChoice.domesticPayment.message.message2,transactionTypeChoice.domesticPayment.message.message3,transactionTypeChoice.domesticPayment.message.message4
18717867.96,,,,9408979206,3,C,11,202105240091265C,11,Příchozí úhrada,,,T,,1541.42,CZK,144,MONDAY,MAY,24,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,KSCM,,,,,,,,,,,,,,,,,209509078,0300,33104,,,,,,
18719847.96,,,,9409157273,3,C,11,202105240157138C,11,Příchozí úhrada,,,T,,1980,CZK,144,MONDAY,MAY,24,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,KOMUNISTICKÁ STRANA,,,144,MONDAY,MAY,24,2021,5,0,0,0,0,iso8601,ISO,,,2136331,0100,0000034101,"",0000,převod od OV KSČM Cheb,,,
18739847.96,,,,9409242346,3,C,11,202105240176952C,11,Příchozí úhrada,,,T,,20000,CZK,144,MONDAY,MAY,24,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,OV KSČM,,,144,MONDAY,MAY,24,2021,5,0,0,0,0,iso8601,ISO,,,736181,0100,0000032107,"",0000,Převod od OV KSČM Mladá Boleslav,,,
18725819.57,1,,CB0FB68899,9409363330,3,D,11,202105240187172D,10,Odchozí úhrada,,,T,,-589,CZK,144,MONDAY,MAY,24,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,"RENGL, s.r.o.",,,,,,,,,,,,,,,,,3936597389,0800,1022191,,0000,volby PČR - výlep,,,
18726408.57,1,,CB0FB68902,9409363329,3,D,11,202105240187176D,10,Odchozí úhrada,,,T,,-1091.42,CZK,144,MONDAY,MAY,24,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,Centrum kultury města Písek,,,,,,,,,,,,,,,,,1150763120297,0100,12100037,,0000,volby PČR - výlep,,,
18727499.99,1,,CB0FB68903,9409363328,3,D,11,202105240187177D,10,Odchozí úhrada,,,T,,-1688.07,CZK,144,MONDAY,MAY,24,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,OSA - Ochranný svaz autorský p,,,,,,,,,,,,,,,,,190000235061,0100,310492107,,0000,volby PČR - odměna,,,
18729188.06,1,,CB0FB68901,9409363327,3,D,11,202105240187179D,10,Odchozí úhrada,,,T,,-1980,CZK,144,MONDAY,MAY,24,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,Městské kulturní středisko Fra,,,,,,,,,,,,,,,,,3737331,0100,32021,,0000,volby PČR - výlep,,,
18731168.06,1,,CB0FB68904,9409363326,3,D,11,202105240187173D,10,Odchozí úhrada,,,T,,-2845.9,CZK,144,MONDAY,MAY,24,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,,,,,,,,,,,,,,,,,,2136331,0100,34101,,0000,chybná platba OV Cheb,,,
18734013.96,1,,CB0FB68900,9409363325,3,D,11,202105240187169D,10,Odchozí úhrada,,,T,,-5834,CZK,144,MONDAY,MAY,24,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,"RENGL, s.r.o.",,,,,,,,,,,,,,,,,3936597389,0800,1022192,,0000,volby PČR - výlep,,,
18736507.64,,,,9409488905,3,C,11,202105240237528C,11,Příchozí úhrada,,,T,,10688.07,CZK,144,MONDAY,MAY,24,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,MĚSTSKÝ VÝBOR KOMUNI,,,144,MONDAY,MAY,24,2021,5,0,0,0,0,iso8601,ISO,,,5237621,0100,0000036202,"",0000,"TU-parlamentní volby,1688,07 OSA,70","00 Ozvučení,2000 Doprava",,
18716326.54,,,,9405874706,3,C,11,202105210078802C,11,Příchozí úhrada,,,T,,1e+05,CZK,141,FRIDAY,MAY,21,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,KOMUNISTICKÁ STRANA,,,141,FRIDAY,MAY,21,2021,5,0,0,0,0,iso8601,ISO,,,350000537801,0100,0000038100,"",0008,,,,
18616326.54,,,,9405681663,3,C,11,202105210057223C,11,Příchozí úhrada,,,T,,20500,CZK,141,FRIDAY,MAY,21,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,KRALOVEHRADECKÝ KRAJ,,,141,FRIDAY,MAY,21,2021,5,0,0,0,0,iso8601,ISO,,,437168210257,0100,"","",0558,PŘEVOD OD KV KSČM HRADEC KRÁLOVÉ,,,
18596644.54,1,,CB0F917065,9400093298,3,D,11,202105190147804D,10,Odchozí úhrada,,,T,,-40401.9,CZK,139,WEDNESDAY,MAY,19,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,GRAPO s.r.o.,,,,,,,,,,,,,,,,,255144401,5500,1110000347,,0000,volby PČR - bannery,,,
18595826.54,1,,CB0F917066,9400093300,3,D,11,202105190147801D,10,Odchozí úhrada,,,T,,-818,CZK,139,WEDNESDAY,MAY,19,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,"RENGL, s.r.o.",,,,,,,,,,,,,,,,,3936597389,0800,1012480,,0000,volby PČR - výlep,,,
18636228.44,,,,9393257234,3,C,11,202105170440429C,11,Příchozí úhrada,,,T,,935,CZK,137,MONDAY,MAY,17,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,KOMUNISTICKÁ STRANA,,,137,MONDAY,MAY,17,2021,5,0,0,0,0,iso8601,ISO,,,433391,0100,0001012609,"",0308,"fa Rengl, platba z TÚ",,,
19690493.44,,,,9392612030,3,C,11,202105170290620C,11,Příchozí úhrada,,,T,,2845.9,CZK,137,MONDAY,MAY,17,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,TECHNICKÝ A DOPRAVNÍ,,,137,MONDAY,MAY,17,2021,5,0,0,0,0,iso8601,ISO,,,8862840237,0100,0002210281,"",0000,uhrazeno jiz 30. 4. 2021,,,
18635293.44,1,,CB0F7I5624,9393103782,3,D,11,202105170423587D,10,Odchozí úhrada,,,T,,-2500,CZK,137,MONDAY,MAY,17,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,"DOMIKA, s.r.o.",,,,,,,,,,,,,,,,,280974386,0300,2021001,,0000,volby PČR - občerstvení kandid,átů,,
18637793.44,1,,CB0F7I5621,9393103779,3,D,11,202105170423581D,10,Odchozí úhrada,,,T,,-4200,CZK,137,MONDAY,MAY,17,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,HUDBA - OZVUČENÍ Václav Chalou,,,,,,,,,,,,,,,,,1015180803,6100,10521,,0000,volby PČR - hudební produkce,,,
18641993.44,1,,CB0F7I5622,9393103775,3,D,11,202105170423586D,10,Odchozí úhrada,,,T,,-10100,CZK,137,MONDAY,MAY,17,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,PhDr. Miroslava Vohralíková,,,,,,,,,,,,,,,,,2319256023,0800,20217012,,0000,volby PČR - propagace kandidát,ů,,
18652093.44,1,,CB0F7I5625,9393103770,3,D,11,202105170423589D,10,Odchozí úhrada,,,T,,-10400,CZK,137,MONDAY,MAY,17,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,PhDr. Miroslava Vohralíková,,,,,,,,,,,,,,,,,2319256023,0800,20217013,,0000,volby PČR - propagace kandidát,ů,,
18662493.44,1,,CB0F7I5626,9393103758,3,D,11,202105170423588D,10,Odchozí úhrada,,,T,,-258000,CZK,137,MONDAY,MAY,17,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,"FUTURA, a.s.",,,,,,,,,,,,,,,,,1921614319,0800,2021110169,,0000,volby PČR - reklamní činnost,,,
18920493.44,1,,CB0F7I5623,9393103754,3,D,11,202105170423590D,10,Odchozí úhrada,,,T,,-770000,CZK,137,MONDAY,MAY,17,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,"FUTURA, a.s.",,,,,,,,,,,,,,,,,1921614319,0800,2021110173,,0000,volby PČR - prop.materiály,,,
18637046.44,,,,9393257235,3,C,11,202105170440390C,11,Příchozí úhrada,,,T,,818,CZK,137,MONDAY,MAY,17,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,KOMUNISTICKÁ STRANA,,,137,MONDAY,MAY,17,2021,5,0,0,0,0,iso8601,ISO,,,433391,0100,0001012480,"",0308,"fa Rengl, platba z TÚ",,,
19697931.44,1,,CB0F6F8000,9387110393,3,D,11,202105140319214D,10,Odchozí úhrada,,,T,,-3122,CZK,134,FRIDAY,MAY,14,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,"RENGL, s.r.o.",,,,,,,,,,,,,,,,,3936597389,0800,1012470,,0000,volby PČR - výlep,,,
19687647.54,1,,CB0F6F8004,9387110402,3,D,11,202105140319220D,10,Odchozí úhrada,,,T,,-421,CZK,134,FRIDAY,MAY,14,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,"RENGL, s.r.o.",,,,,,,,,,,,,,,,,3936597389,0800,1012581,,0000,volby PČR - výlep,,,
19688068.54,1,,CB0F6F8003,9387110401,3,D,11,202105140319218D,10,Odchozí úhrada,,,T,,-421,CZK,134,FRIDAY,MAY,14,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,"RENGL, s.r.o.",,,,,,,,,,,,,,,,,3936597389,0800,1012580,,0000,volby PČR - výlep,,,
19688489.54,1,,CB0F6F8005,9387110400,3,D,11,202105140319221D,10,Odchozí úhrada,,,T,,-624,CZK,134,FRIDAY,MAY,14,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,"RENGL, s.r.o.",,,,,,,,,,,,,,,,,3936597389,0800,1012583,,0000,volby PČR - výlep,,,
19689113.54,1,,CB0F6F7997,9387110399,3,D,11,202105140319211D,10,Odchozí úhrada,,,T,,-624,CZK,134,FRIDAY,MAY,14,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,"RENGL, s.r.o.",,,,,,,,,,,,,,,,,3936597389,0800,1012462,,0000,volby PČR - výlep,,,
19689737.54,1,,CB0F6F8001,9387110398,3,D,11,202105140319210D,10,Odchozí úhrada,,,T,,-624,CZK,134,FRIDAY,MAY,14,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,"RENGL, s.r.o.",,,,,,,,,,,,,,,,,3936597389,0800,1012582,,0000,volby PČR - výlep,,,
19690361.54,1,,CB0F6F7998,9387110397,3,D,11,202105140319212D,10,Odchozí úhrada,,,T,,-1171,CZK,134,FRIDAY,MAY,14,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,"RENGL, s.r.o.",,,,,,,,,,,,,,,,,3936597389,0800,1012463,,0000,volby PČR - výlep,,,
19691532.54,1,,CB0F6F7999,9387110396,3,D,11,202105140319213D,10,Odchozí úhrada,,,T,,-1665,CZK,134,FRIDAY,MAY,14,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,"RENGL, s.r.o.",,,,,,,,,,,,,,,,,3936597389,0800,1012478,,0000,volby PČR - výlep,,,
19693197.54,1,,CB0F6F8002,9387110395,3,D,11,202105140319217D,10,Odchozí úhrada,,,T,,-1888,CZK,134,FRIDAY,MAY,14,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,"RENGL, s.r.o.",,,,,,,,,,,,,,,,,3936597389,0800,1012544,,0000,volby PČR - výlep,,,
19695085.54,1,,CB0F6F8006,9387110394,3,D,11,202105140319215D,10,Odchozí úhrada,,,T,,-2845.9,CZK,134,FRIDAY,MAY,14,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,"TECHNICKÝ A DOPRAVNÍ SERVIS, s",,,,,,,,,,,,,,,,,8862840237,0100,2210281,,0000,volby PČR - výlep,,,
19764947.62,,,,9380257106,3,C,11,202105120220414C,11,Příchozí úhrada,,,T,,624,CZK,132,WEDNESDAY,MAY,12,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,KOMUNISTICKÁ STRANA,,,132,WEDNESDAY,MAY,12,2021,5,0,0,0,0,iso8601,ISO,,,2136331,0100,0000034101,0000020021,0000,převod od OV KSČM Cheb,,,
19764323.62,,,,9379376616,3,C,11,202105120010473C,11,Příchozí úhrada,,,T,,6720,CZK,132,WEDNESDAY,MAY,12,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,OKRESNÍ VÝBOR KOMUNI,,,131,TUESDAY,MAY,11,2021,5,0,0,0,0,iso8601,ISO,,,737221,0100,0000032112,"",0000,TÚ HORIZONTY 202110102,,,
19701053.44,,,,9380649928,3,C,11,202105120287410C,11,Příchozí úhrada,,,T,,4200,CZK,132,WEDNESDAY,MAY,12,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,OKRESNÍ VÝBOR KOMUNI,,,132,WEDNESDAY,MAY,12,2021,5,0,0,0,0,iso8601,ISO,,,737221,0100,0000032112,"",0000,KSČM Rakovník,,,
19696853.44,1,,CB0F430581,9380535173,3,D,11,202105120265013D,10,Odchozí úhrada,,,T,,-450,CZK,132,WEDNESDAY,MAY,12,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,Milevskem s.r.o.,,,,,,,,,,,,,,,,,5295149349,0800,2021012,,0000,volby PČR - výlep,,,
19697303.44,1,,CB0F430584,9380535171,3,D,11,202105120265014D,10,Odchozí úhrada,,,T,,-557.08,CZK,132,WEDNESDAY,MAY,12,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,OSA - Ochranný svaz autorský p,,,,,,,,,,,,,,,,,190000235061,0100,311482106,,0000,volby PČR - odměna,,,
19697860.52,1,,CB0F430583,9380535169,3,D,11,202105120265011D,10,Odchozí úhrada,,,T,,-6720,CZK,132,WEDNESDAY,MAY,12,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,Město Rakovník,,,,,,,,,,,,,,,,,44074407,0300,202110102,,0000,volby PČR - nájemné reklamních,nosičů,,
19704580.52,1,,CB0F430582,9380535168,3,D,11,202105120265012D,10,Odchozí úhrada,,,T,,-71261,CZK,132,WEDNESDAY,MAY,12,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,"RENGL, s.r.o.",,,,,,,,,,,,,,,,,3936597389,0800,1022130,,0000,volby PČR - výlep,,,
19775841.52,,,,9380257114,3,C,11,202105120220152C,11,Příchozí úhrada,,,T,,624,CZK,132,WEDNESDAY,MAY,12,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,KOMUNISTICKÁ STRANA,,,132,WEDNESDAY,MAY,12,2021,5,0,0,0,0,iso8601,ISO,,,2136331,0100,0000034101,"",0000,převod od OV KSČM Cheb,,,
19775217.52,,,,9380257113,3,C,11,202105120220202C,11,Příchozí úhrada,,,T,,1171,CZK,132,WEDNESDAY,MAY,12,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,KOMUNISTICKÁ STRANA,,,132,WEDNESDAY,MAY,12,2021,5,0,0,0,0,iso8601,ISO,,,2136331,0100,0000034101,0000011021,0000,převod od OV KSČM Cheb,,,
19774046.52,,,,9380257112,3,C,11,202105120220225C,11,Příchozí úhrada,,,T,,3122,CZK,132,WEDNESDAY,MAY,12,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,KOMUNISTICKÁ STRANA,,,132,WEDNESDAY,MAY,12,2021,5,0,0,0,0,iso8601,ISO,,,2136331,0100,0000034101,0000012021,0000,převod od OV KSČM Cheb,,,
19770924.52,,,,9380257111,3,C,11,202105120220242C,11,Příchozí úhrada,,,T,,1665,CZK,132,WEDNESDAY,MAY,12,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,KOMUNISTICKÁ STRANA,,,132,WEDNESDAY,MAY,12,2021,5,0,0,0,0,iso8601,ISO,,,2136331,0100,0000034101,0000013021,0000,převod od OV KSČM Cheb,,,
19769259.52,,,,9380257110,3,C,11,202105120220260C,11,Příchozí úhrada,,,T,,2845.9,CZK,132,WEDNESDAY,MAY,12,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,KOMUNISTICKÁ STRANA,,,132,WEDNESDAY,MAY,12,2021,5,0,0,0,0,iso8601,ISO,,,2136331,0100,0000034101,0000014021,0000,převod od OV KSČM Cheb,,,
19766413.62,,,,9380257109,3,C,11,202105120220351C,11,Příchozí úhrada,,,T,,421,CZK,132,WEDNESDAY,MAY,12,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,KOMUNISTICKÁ STRANA,,,132,WEDNESDAY,MAY,12,2021,5,0,0,0,0,iso8601,ISO,,,2136331,0100,0000034101,0000017021,0000,převod od OV KSČM Cheb,,,
19765992.62,,,,9380257108,3,C,11,202105120220364C,11,Příchozí úhrada,,,T,,421,CZK,132,WEDNESDAY,MAY,12,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,KOMUNISTICKÁ STRANA,,,132,WEDNESDAY,MAY,12,2021,5,0,0,0,0,iso8601,ISO,,,2136331,0100,0000034101,0000018021,0000,převod od OV KSČM Cheb,,,
19765571.62,,,,9380257107,3,C,11,202105120220387C,11,Příchozí úhrada,,,T,,624,CZK,132,WEDNESDAY,MAY,12,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,KOMUNISTICKÁ STRANA,,,132,WEDNESDAY,MAY,12,2021,5,0,0,0,0,iso8601,ISO,,,2136331,0100,0000034101,0000019021,0000,převod od OV KSČM Cheb,,,
19757603.62,,,,9377512975,3,C,11,202105110259312C,11,Příchozí úhrada,,,T,,600,CZK,131,TUESDAY,MAY,11,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,OKRESNÍ VÝBOR KOMUNI,,,131,TUESDAY,MAY,11,2021,5,0,0,0,0,iso8601,ISO,,,737221,0100,0000032112,"",0000,Osa Fa 0311482106 RAKOVNÍK,,,
19757003.62,,,,9377436234,3,C,11,202105110248131C,11,Příchozí úhrada,,,T,,4598,CZK,131,TUESDAY,MAY,11,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,OKRESNÍ VÝBOR KOMUNI,,,131,TUESDAY,MAY,11,2021,5,0,0,0,0,iso8601,ISO,,,737221,0100,0000032112,"",0000,TÚ TISKÁRNA FA: 031/2021,,,
19752405.62,,,,9377436230,3,C,11,202105110248197C,11,Příchozí úhrada,,,T,,3500,CZK,131,TUESDAY,MAY,11,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,OKRESNÍ VÝBOR KOMUNI,,,131,TUESDAY,MAY,11,2021,5,0,0,0,0,iso8601,ISO,,,737221,0100,0000032112,"",0000,TÚ- RENGL RAKOVNÍK,,,
19748905.62,1,,CB0F2V0119,9377364973,3,D,11,202105110218418D,10,Odchozí úhrada,,,T,,-285,CZK,131,TUESDAY,MAY,11,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,"RENGL, s.r.o.",,,,,,,,,,,,,,,,,3936597389,0800,1012457,,0000,volby PČR - výlep,,,
19749190.62,1,,CB0F2V0117,9377364972,3,D,11,202105110218420D,10,Odchozí úhrada,,,T,,-465,CZK,131,TUESDAY,MAY,11,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,"RENGL, s.r.o.",,,,,,,,,,,,,,,,,3936597389,0800,1012576,,0000,volby PČR - výlep,,,
19749655.62,1,,CB0F2V0118,9377364971,3,D,11,202105110218416D,10,Odchozí úhrada,,,T,,-894,CZK,131,TUESDAY,MAY,11,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,"RENGL, s.r.o.",,,,,,,,,,,,,,,,,3936597389,0800,1012460,,0000,volby PČR - výlep,,,
19750549.62,1,,CB0F2V0116,9377364970,3,D,11,202105110218415D,10,Odchozí úhrada,,,T,,-2225,CZK,131,TUESDAY,MAY,11,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,"RENGL, s.r.o.",,,,,,,,,,,,,,,,,3936597389,0800,1022196,,0000,volby PČR - výlep,,,
19757176.62,1,,CB0F1U3562,9373484346,3,D,11,202105100391294D,10,Odchozí úhrada,,,T,,-5971,CZK,130,MONDAY,MAY,10,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,"RENGL, s.r.o.",,,,,,,,,,,,,,,,,3936597389,0800,102235,,0000,volby PČR - výlep,,,
19763147.62,,,,9373209970,3,C,11,202105100331902C,11,Příchozí úhrada,,,T,,50000,CZK,130,MONDAY,MAY,10,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,KV KSČM,,,130,MONDAY,MAY,10,2021,5,0,0,0,0,iso8601,ISO,,,1014789414,6100,33200,,0358,Plzeňský kraj TU volby 2021,,,
19752774.62,1,,CB0F1U3561,9373484348,3,D,11,202105100391292D,10,Odchozí úhrada,,,T,,-972,CZK,130,MONDAY,MAY,10,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,"RENGL, s.r.o.",,,,,,,,,,,,,,,,,3936597389,0800,1012530,,0000,volby PČR - výlep,,,
19753746.62,1,,CB0F1U3563,9373484347,3,D,11,202105100391293D,10,Odchozí úhrada,,,T,,-3430,CZK,130,MONDAY,MAY,10,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,"RENGL, s.r.o.",,,,,,,,,,,,,,,,,3936597389,0800,1012549,,0000,volby PČR - výlep,,,
19737934.14,,,,9369433827,3,C,11,202105070138847C,11,Příchozí úhrada,,,T,,7000,CZK,127,FRIDAY,MAY,7,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,OV KSČM PARDUBICE,,,127,FRIDAY,MAY,7,2021,5,0,0,0,0,iso8601,ISO,,,1935561,0100,0000035302,"",0000,"výlep, volby",,,
19713147.62,1,,CB0F0M4713,9369521403,3,D,11,202105070147243D,10,Odchozí úhrada,,,T,,-3718,CZK,127,FRIDAY,MAY,7,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,Ing. Ivo Mischinger,,,,,,,,,,,,,,,,,592544801,0100,202100203,,0000,volby PČR - výlep,,,
19716865.62,1,,CB0F0M4715,9369521402,3,D,11,202105070147246D,10,Odchozí úhrada,,,T,,-6790.52,CZK,127,FRIDAY,MAY,7,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,Služby města Pardubic a.s.,,,,,,,,,,,,,,,,,123553,5500,714210007,,0000,volby PČR - výlep,,,
19723656.14,1,,CB0F0M4714,9369521401,3,D,11,202105070147250D,10,Odchozí úhrada,,,T,,-14278,CZK,127,FRIDAY,MAY,7,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,MOBILBOARD s.r.o.,,,,,,,,,,,,,,,,,197196050,0300,212900035,,0000,volby PČR - reklama,,,
19730934.14,,,,9367158618,3,C,11,202105060166093C,11,Příchozí úhrada,,,T,,60000,CZK,126,THURSDAY,MAY,6,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,OKRESNÍ VÝBOR KOMUNI,,,126,THURSDAY,MAY,6,2021,5,0,0,0,0,iso8601,ISO,,,635161,0100,0000032105,"",0308,,,,
19670934.14,1,,CB0EZN9418,9367083970,3,D,11,202105060156004D,10,Odchozí úhrada,,,T,,-2000,CZK,126,THURSDAY,MAY,6,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,Miroslav Basl,,,,,,,,,,,,,,,,,169535043,0800,202101,,0000,volby PČR - doprava,,,
19672934.14,1,,CB0EZN9419,9367083969,3,D,11,202105060156007D,10,Odchozí úhrada,,,T,,-12160.5,CZK,126,THURSDAY,MAY,6,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,VLTAVA LABE MEDIA a.s.,,,,,,,,,,,,,,,,,1033041444,5500,2117009624,,0000,volby PČR - inzerce,,,
19685094.64,1,,CB0EZN9417,9367083968,3,D,11,202105060156006D,10,Odchozí úhrada,,,T,,-23232,CZK,126,THURSDAY,MAY,6,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,"CONFIDENCE MEDIA, s.r.o.",,,,,,,,,,,,,,,,,175221868,0300,2120072,,0000,volby PČR - pronájem a náklady,na produkci,,
19711132.64,1,,CB0EYY5624,9364865429,3,D,11,202105050214544D,10,Odchozí úhrada,,,T,,-1626,CZK,125,WEDNESDAY,MAY,5,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,"RENGL, s.r.o.",,,,,,,,,,,,,,,,,3936597389,0800,1012461,,0000,volby PČR - výlep,,,
19708326.64,1,,CB0EYY5625,9364865436,3,D,11,202105050214547D,10,Odchozí úhrada,,,T,,-783,CZK,125,WEDNESDAY,MAY,5,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,"RENGL, s.r.o.",,,,,,,,,,,,,,,,,3936597389,0800,1012531,,0000,volby PČR - výlep,,,
19709109.64,1,,CB0EYY5627,9364865433,3,D,11,202105050214545D,10,Odchozí úhrada,,,T,,-1007,CZK,125,WEDNESDAY,MAY,5,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,"RENGL, s.r.o.",,,,,,,,,,,,,,,,,3936597389,0800,1012466,,0000,volby PČR - výlep,,,
19710116.64,1,,CB0EYY5626,9364865430,3,D,11,202105050214546D,10,Odchozí úhrada,,,T,,-1016,CZK,125,WEDNESDAY,MAY,5,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,LATISK s.r.o.,,,,,,,,,,,,,,,,,802804860,2010,210100220,,0000,volby PČR - plakáty,,,
19723823.64,1,,CB0EYA3880,9362342486,3,D,11,202105040156404D,10,Odchozí úhrada,,,T,,-10890,CZK,124,TUESDAY,MAY,4,2021,5,0,0,0,0,iso8601,ISO,,,,,,,,,"RAILREKLAM, spol. s r.o.",,,,,,,,,,,,,,,,,1387406850,2700,2111377,,0000,volby PČR - realizace a provoz,ování reklamy,,
